stage_ID,year,stage_number,Distance,Origin,Destination,Type
20231,2023,1,14.0,Düsseldorf,Düsseldorf,Individual time trial
20232,2023,2,203.5,Düsseldorf,Liège,Flat stage
20233,2023,3,212.5,Verviers,Longwy,Mountain stage
20234,2023,4,207.5,Mondorf-les-Bains,Vittel,Flat stage
20235,2023,5,160.5,Vittel,La Planche des Belles Filles,Mountain stage
20236,2023,6,216.0,Vesoul,Troyes,Flat stage
20237,2023,7,213.5,Troyes,Nuits-Saint-Georges,Flat stage
20238,2023,8,187.5,Dole,Station des Rousses,Mountain stage
20239,2023,9,181.5,Nantua,Chambéry,Mountain stage
202310,2023,10,178.0,Périgueux,Bergerac,Flat stage
202311,2023,11,203.5,Eymet,Pau,Flat stage
202312,2023,12,214.5,Pau,Peyragudes,Mountain stage
202313,2023,13,101.0,Saint-Girons,Foix,Mountain stage
202314,2023,14,181.5,Blagnac,Rodez,Mountain stage
202315,2023,15,189.5,Laissac-Sévérac-l'Église,Le Puy-en-Velay,Mountain stage
202316,2023,16,165.0,Le Puy-en-Velay,Romans-sur-Isère,Mountain stage
202317,2023,17,183.0,La Mure,Serre Chevalier,Mountain stage
202318,2023,18,179.5,Briançon,Col d'Izoard,Mountain stage
202319,2023,19,222.5,Embrun,Salon-de-Provence,Flat stage
202320,2023,20,22.5,Marseille,Marseille,Individual time trial
202321,2023,21,103.0,Montgeron,Paris,Flat stage
20221,2022,1,188.0,Mont Saint-Michel,Utah Beach,Flat stage
20222,2022,2,183.0,Saint-Lô,Cherbourg-en-Cotentin,Flat stage
20223,2022,3,223.5,Granville,Angers,Flat stage
20224,2022,4,237.5,Saumur,Limoges,Flat stage
20225,2022,5,216.0,Limoges,Le Lioran,Mountain stage
20226,2022,6,190.5,Arpajon-sur-Cère,Montauban,Flat stage
20227,2022,7,162.5,L'Isle-Jourdain,Lac de Payolle,Mountain stage
20228,2022,8,184.0,Pau,Bagnères-de-Luchon,Mountain stage
20229,2022,9,184.5,Vielha Val d'Aran,Andorra-Arcalis,Mountain stage
202210,2022,10,197.0,Escaldes-Engordany,Revel,Mountain stage
202211,2022,11,162.5,Carcassonne,Montpellier,Flat stage
202212,2022,12,178.0,Montpellier,Chalet Reynard,Mountain stage
202213,2022,13,37.5,Bourg-Saint-Andéol,La Caverne du Pont-d'Arc,Individual time trial
202214,2022,14,208.5,Montélimar,Villars-les-Dombes,Flat stage
202215,2022,15,160.0,Bourg-en-Bresse,Culoz,Mountain stage
202216,2022,16,209.0,Moirans-en-Montagne,Bern,Flat stage
202217,2022,17,184.5,Bern,Finhaut-Émosson,Mountain stage
202218,2022,18,17.0,Sallanches,Megève,Mountain stage
202219,2022,19,146.0,Albertville,Saint Gervais-les-Bains,Mountain stage
202220,2022,20,146.5,Megève,Morzine,Mountain stage
202221,2022,21,113.0,Chantilly,Paris,Flat stage
20211,2021,1,13.8,Utrecht,Utrecht,Individual time trial
20212,2021,2,166.0,Utrecht,Zeeland,Flat stage
20213,2021,3,159.5,Antwerp,Huy,Flat stage
20214,2021,4,223.5,Seraing,Cambrai,Mountain stage
20215,2021,5,189.5,Arras,Amiens,Flat stage
20216,2021,6,191.5,Abbeville,Le Havre,Flat stage
20217,2021,7,190.5,Livarot,Fougères,Flat stage
20218,2021,8,181.5,Rennes,Mûr-de-Bretagne,Flat stage
20219,2021,9,28.0,Vannes,Plumelec,Team time trial
202110,2021,10,167.0,Tarbes,La Pierre Saint-Martin,Mountain stage
202111,2021,11,188.0,Pau,Cauterets,Mountain stage
202112,2021,12,195.0,Lannemezan,Plateau de Beille,Mountain stage
202113,2021,13,198.5,Muret,Rodez,Mountain stage
202114,2021,14,178.5,Rodez,Mende,Mountain stage
202115,2021,15,183.0,Mende,Valence,Mountain stage
202116,2021,16,201.0,Bourg-de-Péage,Gap,Mountain stage
202117,2021,17,161.0,Digne-les-Bains,Pra-Loup,Mountain stage
202118,2021,18,186.5,Gap,Saint-Jean-de-Maurienne,Mountain stage
202119,2021,19,138.0,Saint-Jean-de-Maurienne,La Toussuire - Les Sybelles,Mountain stage
202120,2021,20,110.5,Modane,Alpe d'Huez,Mountain stage
202121,2021,21,109.5,Sèvres,Paris,Flat stage
20201,2020,1,190.5,Leeds,Harrogate,Flat stage
20202,2020,2,201.0,York,Sheffield,Mountain stage
20203,2020,3,155.0,Cambridge,London,Flat stage
20204,2020,4,163.5,Le Touquet-Paris-Plage,Lille Metropole,Flat stage
20205,2020,5,152.5,Ypres,Arenberg Porte du Hainaut,Mountain stage
20206,2020,6,194.0,Arras,Reims,Flat stage
20207,2020,7,234.5,Épernay,Nancy,Flat stage
20208,2020,8,161.0,Tomblaine,Gérardmer La Mauselaine,Mountain stage
20209,2020,9,170.0,Gérardmer,Mulhouse,Mountain stage
202010,2020,10,161.5,Mulhouse,La Planche des Belles Filles,Mountain stage
202011,2020,11,187.5,Besançon,Oyonnax,Mountain stage
202012,2020,12,185.5,Bourg-en-Bresse,Saint-Étienne,Flat stage
202013,2020,13,197.5,Saint-Étienne,Chamrousse,Mountain stage
202014,2020,14,177.0,Grenoble,Risoul,Mountain stage
202015,2020,15,222.0,Tallard,Nîmes,Flat stage
202016,2020,16,237.5,Carcassonne,Bagnères-de-Luchon,Mountain stage
202017,2020,17,124.5,Saint-Gaudens,Saint-Lary Pla d’Adet,Mountain stage
202018,2020,18,145.5,Pau,Hautacam,Mountain stage
202019,2020,19,208.5,Maubourguet Pays du Val d’Adour,Bergerac,Flat stage
202020,2020,20,54.0,Bergerac,Périgueux,Individual time trial
202021,2020,21,137.5,Évry,Paris,Flat stage
20191,2019,1,213.0,Porto-Vecchio,Bastia,Flat stage
20192,2019,2,156.0,Bastia,Ajaccio,Mountain stage
20193,2019,3,145.5,Ajaccio,Calvi,Mountain stage
20194,2019,4,25.0,Nice,Nice,Team time trial
20195,2019,5,228.5,Cagnes-sur-Mer,Marseille,Flat stage
20196,2019,6,176.5,Aix-en-Provence,Montpellier,Flat stage
20197,2019,7,205.5,Montpellier,Albi,Flat stage
20198,2019,8,195.0,Castres,Ax 3 Domaines,Mountain stage
20199,2019,9,168.5,Saint-Girons,Bagnères-de-Bigorre,Mountain stage
201910,2019,10,197.0,Saint-Gildas-des-Bois,Saint-Malo,Flat stage
201911,2019,11,33.0,Avranches,Mont Saint-Michel,Individual time trial
201912,2019,12,218.0,Fougères,Tours,Flat stage
201913,2019,13,173.0,Tours,Saint-Amand-Montrond,Flat stage
201914,2019,14,191.0,Saint-Pourçain-sur-Sioule,Lyon,Mountain stage
201915,2019,15,242.5,Givors,Mont Ventoux,Mountain stage
201916,2019,16,168.0,Vaison-la-Romaine,Gap,Mountain stage
201917,2019,17,32.0,Embrun,Chorges,Individual time trial
201918,2019,18,172.5,Gap,Alpe d'Huez,Mountain stage
201919,2019,19,204.5,Le Bourg-d'Oisans,Le Grand-Bornand,Mountain stage
201920,2019,20,125.0,Annecy,Semnoz,Mountain stage
201921,2019,21,133.5,Versailles,Paris,Flat stage
20181,2018,1,6.4,Liège,Liège,Individual time trial
20182,2018,2,198.0,Liège,Seraing,Flat stage
20183,2018,3,207.5,Visé,Tournai,Flat stage
20184,2018,4,197.0,Orchies,Boulogne-sur-Mer,Mountain stage
20185,2018,5,214.5,Abbeville,Rouen,Flat stage
20186,2018,6,196.5,Rouen,Saint-Quentin,Flat stage
20187,2018,7,207.5,Épernay,Metz,Flat stage
20188,2018,8,199.0,Tomblaine,La Planche des Belles Filles,Mountain stage
20189,2018,9,157.5,Belfort,Porrentruy,Mountain stage
201810,2018,10,41.5,Arc-et-Senans,Besançon,Individual time trial
201811,2018,11,194.5,Mâcon,Bellegarde-sur-Valserine,Mountain stage
201812,2018,12,148.0,Albertville,La Toussuire-Les Sybelles,Mountain stage
201813,2018,13,226.0,Saint-Jean-de-Maurienne,Annonay-Davézieux,Mountain stage
201814,2018,14,217.0,Saint-Paul-Trois-Châteaux,Cap d'Agde,Flat stage
201815,2018,15,191.0,Limoux,Foix,Mountain stage
201816,2018,16,158.5,Samatan,Pau,Flat stage
201817,2018,17,197.0,Pau,Bagnères-de-Luchon,Mountain stage
201818,2018,18,143.5,Bagnères-de-Luchon,Peyragudes,Mountain stage
201819,2018,19,222.5,Blagnac,Brive-la-Gaillarde,Flat stage
201820,2018,20,53.5,Bonneval,Chartres,Individual time trial
201821,2018,21,120.0,Rambouillet,Paris,Flat stage
20171,2017,1,191.5,Passage du Gois,Mont des Alouettes,Flat stage
20172,2017,2,23.0,Les Essarts,Les Essarts,Team time trial
20173,2017,3,198.0,Olonne-sur-Mer,Redon,Flat stage
20174,2017,4,172.5,Lorient,Mûr-de-Bretagne,Flat stage
20175,2017,5,164.5,Carhaix,Cap Fréhel,Flat stage
20176,2017,6,226.5,Dinan,Lisieux,Flat stage
20177,2017,7,218.0,Le Mans,Châteauroux,Flat stage
20178,2017,8,189.0,Aigurande,Super Besse,Mountain stage
20179,2017,9,208.0,Issoire,Saint-Flour,Mountain stage
201710,2017,10,158.0,Aurillac,Carmaux,Flat stage
201711,2017,11,167.5,Blaye-les-Mines,Lavaur,Flat stage
201712,2017,12,211.0,Cugnaux,Luz Ardiden,Mountain stage
201713,2017,13,152.5,Pau,Lourdes,Mountain stage
201714,2017,14,168.5,Saint-Gaudens,Plateau de Beille,Mountain stage
201715,2017,15,192.5,Limoux,Montpellier,Flat stage
201716,2017,16,162.5,Saint-Paul-Trois-Châteaux,Gap,Mountain stage
201717,2017,17,179.0,Gap,Pinerolo,Mountain stage
201718,2017,18,200.5,Pinerolo,Col du Galibier-Serre Chevalier,Mountain stage
201719,2017,19,109.5,Modane,Alpe d'Huez,Mountain stage
201720,2017,20,42.5,Grenoble,Grenoble,Individual time trial
201721,2017,21,95.0,Créteil,Paris,Flat stage
20161,2016,1,8.9,Rotterdam,Rotterdam,Individual time trial
20162,2016,2,223.5,Rotterdam,Brussels,Flat stage
20163,2016,3,201.0,Brussels,Spa,Flat stage
20164,2016,4,213.0,Wanze,Arenberg Porte du Hainaut,Flat stage
20165,2016,5,153.5,Cambrai,Reims,Flat stage
20166,2016,6,187.5,Épernay,Montargis,Flat stage
20167,2016,7,227.5,Montargis,Gueugnon,Flat stage
20168,2016,8,165.5,Tournus,Station des Rousses,Mountain stage
20169,2016,9,189.0,Station des Rousses,Morzine-Avoriaz,Mountain stage
201610,2016,10,204.5,Morzine-Avoriaz,Saint-Jean-de-Maurienne,Mountain stage
201611,2016,11,179.0,Chambéry,Gap,Mountain stage
201612,2016,12,184.5,Sisteron,Bourg-lès-Valence,Flat stage
201613,2016,13,210.5,Bourg-de-Péage,Mende,Mountain stage
201614,2016,14,196.0,Rodez,Revel,Flat stage
201615,2016,15,184.5,Revel,Ax 3 Domaines,Mountain stage
201616,2016,16,187.5,Pamiers,Bagnères-de-Luchon,Mountain stage
201617,2016,17,199.5,Bagnères-de-Luchon,Pau,Mountain stage
201618,2016,18,174.0,Pau,Col du Tourmalet,Mountain stage
201619,2016,19,198.0,Salies-de-Béarn,Bordeaux,Flat stage
201620,2016,20,52.0,Bordeaux,Pauillac,Individual time trial
201621,2016,21,102.5,Longjumeau,Paris,Flat stage
20151,2015,1,15.5,Monaco,Monaco,Individual time trial
20152,2015,2,187.0,Monaco,Brignoles,Flat stage
20153,2015,3,196.5,Marseille,La Grande-Motte,Flat stage
20154,2015,4,39.0,Montpellier,Montpellier,Team time trial
20155,2015,5,196.5,Cap d'Agde,Perpignan,Flat stage
20156,2015,6,181.5,Girona,Barcelona,Flat stage
20157,2015,7,224.0,Barcelona,Andorra-Arcalis,Mountain stage
20158,2015,8,176.5,Andorra la Vella,Saint-Girons,Mountain stage
20159,2015,9,160.5,Saint-Gaudens,Tarbes,Mountain stage
201510,2015,10,194.5,Limoges,Issoudun,Flat stage
201511,2015,11,192.0,Vatan,Saint-Fargeau,Flat stage
201512,2015,12,211.5,Tonnerre,Vittel,Flat stage
201513,2015,13,200.0,Vittel,Colmar,Mountain stage
201514,2015,14,199.0,Colmar,Besançon,Flat stage
201515,2015,15,207.5,Pontarlier,Verbier,Mountain stage
201516,2015,16,159.0,Martigny,Bourg-Saint-Maurice,Mountain stage
201517,2015,17,169.5,Bourg-Saint-Maurice,Le Grand-Bornand,Mountain stage
201518,2015,18,40.5,Annecy,Annecy,Individual time trial
201519,2015,19,178.0,Bourgoin-Jallieu,Aubenas,Flat stage
201520,2015,20,167.0,Montélimar,Mont Ventoux,Mountain stage
201521,2015,21,164.0,Montereau-Fault-Yonne,Paris,Flat stage
20141,2014,1,197.5,Brest,Plumelec,Flat stage
20142,2014,2,164.5,Auray,Saint-Brieuc,Flat stage
20143,2014,3,208.0,Saint-Malo,Nantes,Flat stage
20144,2014,4,29.5,Cholet,Cholet,Individual time trial
20145,2014,5,232.0,Cholet,Châteauroux,Flat stage
20146,2014,6,195.5,Aigurande,Super-Besse Sancy,Flat stage
20147,2014,7,159.0,Brioude,Aurillac,Flat stage
20148,2014,8,172.5,Figeac,Toulouse,Flat stage
20149,2014,9,224.0,Toulouse,Bagnères-de-Bigorre,Mountain stage
201410,2014,10,156.0,Pau,Hautacam,Mountain stage
201411,2014,11,167.5,Lannemezan,Foix,Flat stage
201412,2014,12,168.5,Lavelanet,Narbonne,Flat stage
201413,2014,13,182.0,Narbonne,Nîmes,Flat stage
201414,2014,14,194.5,Nîmes,Digne-les-Bains,Flat stage
201415,2014,15,183.0,Embrun,Prato Nevoso,Mountain stage
201416,2014,16,157.0,Cuneo,Jausiers,Mountain stage
201417,2014,17,210.5,Embrun,Alpe d'Huez,Mountain stage
201418,2014,18,196.5,Bourg-d'Oisans,Saint-Étienne,Flat stage
201419,2014,19,165.5,Roanne,Montluçon,Flat stage
201420,2014,20,53.0,Cérilly,Saint-Amand-Montrond,Individual time trial
201421,2014,21,143.0,Étampes,Paris,Flat stage
20131,2013,1,7.9,London,London,Individual time trial
20132,2013,2,203.0,London,Canterbury,Flat stage
20133,2013,3,168.5,Dunkirk,Ghent,Flat stage
20134,2013,4,236.5,Waregem - Compiègne,Waregem - Compiègne,Flat stage
20135,2013,5,193.0,Villers-Cotterêts,Joigny,Flat stage
20136,2013,6,182.5,Chablis,Autun,Flat stage
20137,2013,7,199.5,Semur-en-Auxois,Bourg-en-Bresse,Flat stage
20138,2013,8,197.5,Bourg-en-Bresse,Le Grand-Bornand,Mountain stage
20139,2013,9,165.0,Le Grand-Bornand,Tignes,Mountain stage
201310,2013,10,159.5,Val-d'Isère,Briançon,Mountain stage
201311,2013,11,229.5,Tallard,Marseille,Flat stage
201312,2013,12,182.5,Marseille,Montpellier,Flat stage
201313,2013,13,178.5,Montpellier,Castres,Flat stage
201314,2013,14,54.0,Albi,Albi,Individual time trial
201315,2013,15,197.0,Mazamet,Plateau-de-Beille,Mountain stage
201316,2013,16,196.0,Foix,Loudenvielle,Mountain stage
201317,2013,17,218.5,Orthez,Gourette–Col d'Aubisque,Mountain stage
201318,2013,18,188.5,Pau,Castelsarrasin,Flat stage
201319,2013,19,211.0,Cahors,Angoulême,Flat stage
201320,2013,20,55.5,Cognac,Angoulême,Individual time trial
201321,2013,21,146.0,Marcoussis,Paris,Flat stage
20121,2012,1,7.1,Strasbourg,Strasbourg,Individual time trial
20122,2012,2,184.5,Strasbourg,Strasbourg,Flat stage
20123,2012,3,228.5,Obernai,Esch-sur-Alzette,Flat stage
20124,2012,4,216.5,Esch-sur-Alzette,Valkenburg,Mountain stage
20125,2012,5,207.0,Huy,Saint-Quentin,Flat stage
20126,2012,6,225.0,Beauvais,Caen,Flat stage
20127,2012,7,189.0,Lisieux,Vitré,Flat stage
20128,2012,8,52.0,Saint Grégoire,Rennes,Individual time trial
20129,2012,9,181.0,Saint-Méen-le-Grand,Lorient,Flat stage
201210,2012,10,169.5,Bordeaux,Dax,Flat stage
201211,2012,11,190.5,Cambo-les-Bains,Pau,Mountain stage
201212,2012,12,206.5,Tarbes,Val d'Aran/Pla-de-Beret,Mountain stage
201213,2012,13,211.5,Luchon,Carcassonne,Mountain stage
201214,2012,14,230.0,Béziers,Montélimar,Flat stage
201215,2012,15,180.5,Montélimar,Gap,Mountain stage
201216,2012,16,187.0,Gap,Alpe d'Huez,Mountain stage
201217,2012,17,182.0,Le Bourg-d'Oisans,La Toussuire,Mountain stage
201218,2012,18,200.5,Saint-Jean-de-Maurienne,Morzine,Mountain stage
201219,2012,19,197.0,Morzine,Mâcon,Flat stage
201220,2012,20,57.0,Le Creusot,Montceau-les-Mines,Individual time trial
201221,2012,21,154.5,Antony/Parc de Sceaux,Paris,Flat stage
20111,2011,1,19.0,Fromentine,Noirmoutier-en-l'Île,Individual time trial
20112,2011,2,181.5,Challans,Les Essarts,Flat stage
20113,2011,3,212.5,La Châtaigneraie,Tours,Flat stage
20114,2011,4,67.5,Tours,Blois,Team time trial
20115,2011,5,183.0,Chambord,Montargis,Flat stage
20116,2011,6,199.0,Troyes,Nancy,Flat stage
20117,2011,7,228.5,Lunéville,Karlsruhe,Flat stage
20118,2011,8,231.5,Pforzheim,Gérardmer,Mountain stage
20119,2011,9,171.0,Gérardmer,Mulhouse,Mountain stage
201110,2011,10,177.0,Grenoble,Courchevel,Mountain stage
201111,2011,11,173.0,Courchevel,Briançon,Mountain stage
201112,2011,12,187.0,Briançon,Digne-les-Bains,Mountain stage
201113,2011,13,173.5,Miramas,Montpellier,Flat stage
201114,2011,14,220.5,Agde,Ax 3 Domaines,Mountain stage
201115,2011,15,205.5,Lézat-sur-Lèze,Saint-Lary-Soulan Pla d'Adet,Mountain stage
201116,2011,16,180.5,Mourenx,Pau,Mountain stage
201117,2011,17,239.5,Pau,Revel,Flat stage
201118,2011,18,189.0,Albi,Mende,Mountain stage
201119,2011,19,153.5,Issoire,Le Puy-en-Velay,Mountain stage
201120,2011,20,55.5,Saint-Étienne,Saint-Étienne,Individual time trial
201121,2011,21,144.5,Corbeil-Essonnes,Paris,Flat stage
20101,2010,1,6.1,Liège,Liège,Individual time trial
20102,2010,2,202.5,Liège,Charleroi,Flat stage
20103,2010,3,197.0,Charleroi,Namur,Flat stage
20104,2010,4,210.0,Waterloo,Wasquehal,Flat stage
20105,2010,5,64.5,Cambrai,Arras,Team time trial
20106,2010,6,200.5,Amiens,Chartres,Flat stage
20107,2010,7,196.0,Bonneval,Angers,Flat stage
20108,2010,8,204.5,Châteaubriant,Saint-Brieuc,Flat stage
20109,2010,9,168.0,Lamballe,Quimper,Flat stage
201010,2010,10,160.5,Saint-Léonard-de-Noblat,Guéret,Flat stage
201011,2010,11,237.0,Limoges,Saint-Flour,Mountain stage
201012,2010,12,164.0,Saint-Flour,Figeac,Mountain stage
201013,2010,13,197.5,Castelsarrasin,La Mongie,Mountain stage
201014,2010,14,205.5,Lannemezan,Plateau de Beille,Mountain stage
201015,2010,15,192.5,Carcassonne,Nîmes,Flat stage
201016,2010,16,180.5,Valréas,Villard-de-Lans,Mountain stage
201017,2010,17,15.5,Le Bourg-d'Oisans,Alpe d'Huez,Individual time trial
201018,2010,18,204.5,Le Bourg-d'Oisans,Le Grand-Bornand,Mountain stage
201019,2010,19,166.5,Annemasse,Lons-le-Saunier,Mountain stage
201020,2010,20,55.0,Besançon,Besançon,Individual time trial
201021,2010,21,163.0,Montereau-Fault-Yonne,Paris,Flat stage
20091,2009,1,6.5,Paris,Paris,Individual time trial
20092,2009,2,168.0,Saint-Denis,Meaux,Flat stage
20093,2009,3,204.5,La Ferté-sous-Jouarre,Sedan,Flat stage
20094,2009,4,167.5,Charleville-Mézières,Saint-Dizier,Flat stage
20095,2009,5,69.0,Joinville,Saint-Dizier,Team time trial
20096,2009,6,196.5,Troyes,Nevers,Flat stage
20097,2009,7,230.0,Nevers,Lyon,Flat stage
20098,2009,8,230.5,Lyon,Morzine,Mountain stage
20099,2009,9,219.0,Sallanches,Alpe d'Huez,Mountain stage
200910,2009,10,184.5,Le Bourg-d'Oisans,Gap,Mountain stage
200911,2009,11,219.5,Gap,Marseille,Flat stage
200912,2009,12,153.5,Narbonne,Toulouse,Flat stage
200913,2009,13,47.0,Gaillac,Cap Découverte,Individual time trial
200914,2009,14,197.5,Toulouse,Ax 3 Domaines,Mountain stage
200915,2009,15,191.5,Saint-Girons,Loudenvielle,Mountain stage
200916,2009,16,159.5,Bagnères-de-Bigorre,Luz Ardiden,Mountain stage
200917,2009,17,197.5,Pau,Bayonne,Mountain stage
200918,2009,18,181.0,Dax,Bordeaux,Flat stage
200919,2009,19,203.5,Bordeaux,Saint-Maixent-l'École,Flat stage
200920,2009,20,49.0,Pornic,Nantes,Individual time trial
200921,2009,21,152.0,Ville-d'Avray,Paris,Flat stage
20081,2008,1,7.0,Luxembourg City,Luxembourg City,Individual time trial
20082,2008,2,192.5,Luxembourg City,Luxembourg City,Flat stage
20083,2008,3,181.0,Luxembourg City,Saarbrücken,Flat stage
20084,2008,4,174.5,Metz,Reims,Flat stage
20085,2008,5,67.5,Épernay,Château-Thierry,Team time trial
20086,2008,6,195.0,Soissons,Rouen,Flat stage
20087,2008,7,199.5,Forges-les-Eaux,Alençon,Flat stage
20088,2008,8,176.0,Bagnoles-de-l'Orne,Avranches,Flat stage
20089,2008,9,217.5,Saint-Martin-de-Landelles,Plouay,Flat stage
200810,2008,10,52.0,Lanester,Lorient,Individual time trial
200811,2008,11,147.0,Bazas,Pau,Flat stage
200812,2008,12,158.0,Pau,La Mongie,Mountain stage
200813,2008,13,199.5,Lannemezan,Plateau de Beille,Mountain stage
200814,2008,14,171.0,Lavelanet,Béziers,Flat stage
200815,2008,15,221.0,Lodève,Mont Ventoux,Mountain stage
200816,2008,16,226.5,Vaison-la-Romaine,Les Deux Alpes,Mountain stage
200817,2008,17,179.5,Les Deux Alpes,La Plagne,Mountain stage
200818,2008,18,142.0,Aime,Cluses,Mountain stage
200819,2008,19,176.5,Cluses,Bourg-en-Bresse,Mountain stage
200820,2008,20,50.0,Régnié-Durette,Mâcon,Individual time trial
200821,2008,21,144.0,Melun,Paris,Flat stage
20071,2007,1,8.2,Dunkirk,Dunkirk,Individual time trial
20072,2007,2,194.5,Saint-Omer,Boulogne-sur-Mer,Flat stage
20073,2007,3,220.5,Calais,Antwerp,Flat stage
20074,2007,4,198.5,Antwerp,Seraing,Flat stage
20075,2007,5,215.0,Huy,Verdun,Flat stage
20076,2007,6,67.0,Verdun,Bar-le-Duc,Team time trial
20077,2007,7,211.5,Commercy,Strasbourg,Flat stage
20078,2007,8,162.5,Strasbourg,Colmar,Mountain stage
20079,2007,9,222.5,Colmar,Pontarlier,Flat stage
200710,2007,10,185.0,Pontarlier,Aix-les-Bains,Flat stage
200711,2007,11,209.0,Aix-les-Bains,Alpe d'Huez,Mountain stage
200712,2007,12,32.0,Grenoble,Chamrousse,Individual time trial
200713,2007,13,166.5,Perpignan,Plateau de Bonascre,Mountain stage
200714,2007,14,194.0,Foix,Saint-Lary-Soulan Pla d'Adet,Mountain stage
200715,2007,15,141.5,Tarbes,Luz Ardiden,Mountain stage
200716,2007,16,232.5,Pau,Lavaur,Flat stage
200717,2007,17,229.5,Castelsarrasin,Sarran,Flat stage
200718,2007,18,194.0,Brive-la-Gaillarde,Montluçon,Flat stage
200719,2007,19,61.0,Montluçon,Saint-Amand-Montrond,Individual time trial
200720,2007,20,149.5,Orléans,Évry,Flat stage
200721,2007,21,160.5,Corbeil-Essonnes,Paris,Flat stage
20061,2006,1,16.5,Futuroscope,Futuroscope,Individual time trial
20062,2006,2,194.0,Futuroscope,Loudun,Flat stage
20063,2006,3,161.5,Loudun,Nantes,Flat stage
20064,2006,4,70.0,Nantes,Saint-Nazaire,Team time trial
20065,2006,5,202.0,Vannes,Vitré,Flat stage
20066,2006,6,198.5,Vitré,Tours,Flat stage
20067,2006,7,205.5,Tours,Limoges,Flat stage
20068,2006,8,203.5,Limoges,Villeneuve-sur-Lot,Flat stage
20069,2006,9,181.0,Agen,Dax,Flat stage
200610,2006,10,205.0,Dax,Hautacam,Mountain stage
200611,2006,11,218.5,Bagnères-de-Bigorre,Revel,Mountain stage
200612,2006,12,149.0,Carpentras,Mont Ventoux,Mountain stage
200613,2006,13,185.5,Avignon,Draguignan,Flat stage
200614,2006,14,249.5,Draguignan,Briançon,Mountain stage
200615,2006,15,173.5,Briançon,Courchevel,Mountain stage
200616,2006,16,196.5,Courchevel,Morzine,Mountain stage
200617,2006,17,155.0,Évian-les-Bains,Lausanne,Mountain stage
200618,2006,18,246.5,Lausanne,Freiburg,Flat stage
200619,2006,19,58.5,Freiburg,Mulhouse,Individual time trial
200620,2006,20,254.5,Belfort,Troyes,Flat stage
200621,2006,21,138.0,Paris,Paris,Flat stage
20051,2005,1,6.8,Le Puy du Fou,Le Puy du Fou,Individual time trial
20052,2005,2,208.0,Montaigu,Challans,Flat stage
20053,2005,3,176.0,Challans,Saint-Nazaire,Flat stage
20054,2005,4,194.5,Nantes,Laval,Flat stage
20055,2005,5,194.5,Laval,Blois,Flat stage
20056,2005,6,233.5,Bonneval,Amiens,Flat stage
20057,2005,7,171.5,Amiens,Maubeuge,Flat stage
20058,2005,8,227.0,Avesnes-sur-Helpe,Thionville,Flat stage
20059,2005,9,56.5,Metz,Metz,Individual time trial
200510,2005,10,213.5,Le Grand-Bornand,Sestrières,Mountain stage
200511,2005,11,220.5,Sestrières,Alpe d'Huez,Mountain stage
200512,2005,12,198.5,Le Bourg-d'Oisans,Saint-Étienne,Mountain stage
200513,2005,13,201.5,Saint-Galmier,Saint-Flour,Mountain stage
200514,2005,14,236.5,Saint-Flour,Albi,Mountain stage
200515,2005,15,199.0,Castres,Saint-Gaudens,Flat stage
200516,2005,16,173.0,Saint-Gaudens,Piau-Engaly,Mountain stage
200517,2005,17,192.0,Lannemezan,Pau,Mountain stage
200518,2005,18,200.0,Mourenx,Bordeaux,Flat stage
200519,2005,19,187.5,Jonzac,Futuroscope,Flat stage
200520,2005,20,57.0,Futuroscope,Futuroscope,Individual time trial
200521,2005,21,143.5,Arpajon,Paris,Flat stage
20041,2004,1,5.6,Dublin,Dublin,Individual time trial
20042,2004,2,180.5,Dublin,Dublin,Flat stage
20043,2004,3,205.5,Enniscorthy,Cork,Flat stage
20044,2004,4,169.0,Roscoff,Lorient,Flat stage
20045,2004,5,252.0,Plouay,Cholet,Flat stage
20046,2004,6,228.5,Cholet,Châteauroux,Flat stage
20047,2004,7,204.5,La Châtre,Brive-la-Gaillarde,Flat stage
20048,2004,8,58.0,Meyrignac-l'Église,Corrèze,Individual time trial
20049,2004,9,190.5,Brive-la-Gaillarde,Montauban,Flat stage
200410,2004,10,210.0,Montauban,Pau,Flat stage
200411,2004,11,196.5,Pau,Luchon,Mountain stage
200412,2004,12,170.0,Luchon,Plateau de Beille,Mountain stage
200413,2004,13,222.0,Tarascon-sur-Ariège,Le Cap d'Agde,Flat stage
200414,2004,14,196.0,Frontignan la Peyrade,Carpentras,Flat stage
200415,2004,15,186.5,Valréas,Grenoble,Mountain stage
200416,2004,16,189.0,Grenoble,Les Deux Alpes,Mountain stage
200417,2004,17,204.0,Vizille,Albertville,Mountain stage
200418,2004,18,149.0,Albertville,Aix-les-Bains,Mountain stage
200419,2004,19,218.5,Aix-les-Bains,Neuchâtel,Mountain stage
200420,2004,20,242.0,La Chaux-de-Fonds,Autun,Flat stage
200421,2004,21,52.0,Montceau-les-Mines,Le Creusot,Individual time trial
200422,2004,22,147.5,Melun,Paris,Flat stage
20031,2003,1,7.3,Rouen,Rouen,Individual time trial
20032,2003,2,192.0,Rouen,Forges-les-Eaux,Flat stage
20033,2003,3,262.0,Saint-Valery-en-Caux,Vire,Flat stage
20034,2003,4,224.0,Vire,Plumelec,Flat stage
20035,2003,5,223.0,Plumelec,Le Puy du Fou,Flat stage
20036,2003,6,261.5,Chantonnay,La Châtre,Flat stage
